house_no,street,city,state,zip_raw,zip_clean
104,BAY 14TH STREET,BROOKLYN,NY,112140000,11214
2088,STRAUSS STREET,BROOKLYN,NY,112120000,11212
4226,BEDFORD AVENUE,BROOKLYN,NY,112290000,11229
4226,BEDFORD AVENUE,BROOKLYN,NY,112290000,11229
4226,BEDFORD AVENUE,BROOKLYN,NY,112290000,11229
864,60TH STREET,BROOKLYN,NY,112200000,11220
317,BAINBRIDGE STREET,BROOKLYN,NY,112330000,11233
1030,CARROLL STREET,BROOKLYN,NY,112250000,11225
2231,EAST 1ST STREET,BROOKLYN,NY,112230000,11223
1177,EAST 98TH STREET,BROOKLYN,NY,112360000,11236
9517,3RD AVENUE,BROOKLYN,NY,112090000,11209
7716,101ST AVE,BROOKLYN,NY,114160000,11416
1655,E. 92ND ST,BROOKLYN,NY,112360000,11236
2112,NOSTRAND AVENUE/,BROOKLYN,NY,112100000,11210
306-A,EVERGREEN AVENUE,BROOKLYN,NY,112210000,11221
1408,STERLING PLACE,BROOKLYN,NY,112130000,11213
306-A,EVERGREEN AVENUE,BROOKLYN,NY,112210000,11221
306-A,EVERGREEN AVENUE,BROOKLYN,NY,112210000,11221
2136,59TH STREET,BROOKLYN,NY,112040000,11204
8640,24 AVENUE,BROOKLYN,NY,112140000,11214
1622A,BROADWAY,BROOKLYN,NY,112070000,11207
29,WOODHULL STREET,BROOKLYN,NY,112310000,11231
29,WOODHULL STREET,BROOKLYN,NY,112310000,11231
29,WOODHULL STREET,BROOKLYN,NY,112310000,11231
29,WOODHULL STREET,BROOKLYN,NY,112310000,11231
29,WOODHULL STREET,BROOKLYN,NY,112310000,11231
2929,WEST 31ST STREET,BROOKLYN,NY,112240000,11224
1426,LORING AVENUE,BROOKLYN,NY,112080000,11208
130,72ND STREET,BROOKLYN,NY,112090000,11209
938,MONTGOMERY ST,BROOKLYN,NY,112130000,11213
113,HANCOCK ST,BROOKLYN,NY,112210000,11221
1267,HERKIMER STREET,BROOKLYN,NY,112330000,11233
261,WYCKOFF AVENUE,BROOKLYN,NY,112370000,11237
697,JEFFERSON AVENUE,BROOKLYN,NY,112210000,11221
416,ROCKAWAY PKWY.,BROOKLYN,NY,112120000,11212
238,E. 54 STREET,BROOKLYN,NY,112030000,11203
5016-,18 3RD AVENUE,BROOKLYN,NY,112200000,11220
5016-,18 3RD AVENUE,BROOKLYN,NY,112200000,11220
5016-,18 7RD AVENUE,BROOKLYN,NY,112200000,11220
5016-,18 3RD AVENUE,BROOKLYN,NY,112200000,11220
228,57TH STREET,BROOKLYN,NY,112200000,11220
802,HENDRIX STREET,BROOKLYN,NY,112070000,11207
1230,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
4022,14TH AVENUE,BROOKLYN,NY,112180000,11218
250,BROADWAY,NEW YORK,NY,100070000,10007
32,COURT STREET,BROOKLYN,NY,112010000,11201
301,HOWARD AVENUE,BROOKLYN,NY,112330000,11233
129,CHESTER STREET,BROOKLYN,NY,112120000,11212
5014,16TH AVENUE,BROOKLYN,NY,112040000,11204
582,EAST 53RD STREET,BROOKLYN,NY,112030000,11203
100A,BROADWAY,BROOKLYN,NY,112490000,11249
2932,WEST 5TH STREET,BROOKLYN,NY,112240000,11224
45,MAINE STREET,BROOKLYN,NY,112010000,11201
747,10TH AVENUE,NEW YORK,NY,100190000,10019
487,CARLTON AVENUE,BROOKLYN,NY,112380000,11238
574,WARRENSTREET,BROOKLYN,NY,112170000,11217
574,WARREN STREET,BROOKLYN,NY,112170000,11217
370,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
3222,BAYVIEW AVE,BROOKLYN,NY,112240000,11224
1630,EAST 102 STREET,BROOKLYN,NY,112360000,11236
80,EAST 93RD STREET,BROOKLYN,NY,112120000,11212
918,KENT AVENUE,BROOKLYN,NY,112050000,11205
45,PARADE PLACE,BROOKLYN,NY,112260000,11226
100,MARTIN LUTHER KING JR. PL,BROOKLYN,NY,112060000,11206
215,HIMROD STREET,BROOKLYN,NY,112370000,11237
1420,PUTNAM AVENUE,BROOKLYN,NY,112370000,11237
1017,42ND STREET,BROOKLYN,NY,112190000,11219
1039,BERGEN STREET,BROOKLYN,NY,112160000,11216
463,BERRIMAN STREET,BROOKLYN,NY,112080000,11208
224,HIGHLAND BLVD,BROOKLYN,NY,112070000,11207
188,THROOP AVENUE,BROOKLYN,NY,112060000,11206
6220,BAY PARKWAY,BROOKLYN,NY,112040000,11204
257,GRAFTON STREET,BROOKLYN,NY,112120000,11212
50,LEFFERTS AVENUE,BROOKLYN,NY,112250000,11225
216,MONTAUK AVENUE,BROOKLYN,NY,112080000,11208
765,UTICA AVENUE,BROOKLYN,NY,112030000,11203
146,MARCUS GARVEY BOULEVARD,BROOKLYN,NY,112060000,11206
8829,FT. HAMILTON PARKWAY,BROOKLYN,NY,112090000,11209
1280,DEAN STREET,BROOKLYN,NY,112160000,11216
1495,NOSTRAND AVENUE,BROOKLYN,NY,112260000,11226
1199,EAST 53RD STREET,BROOKLYN,NY,112340000,11234
739,DUMONT AVENUE,BROOKLYN,NY,112070000,11207
739,DUMONT AVENUE,BROOKLYN,NY,112070000,11207
947,MONTGOMERY STREET,BROOKLYN,NY,112130000,11213
459,EAST 22ND STREET,BROOKLYN,NY,112260000,11226
300,LINDEN BLVD,BROOKLYN,NY,112260000,11226
320,EMPIRE BOULEVARD,BROOKLYN,NY,112250000,11225
2537,BEDFORD AVENUE,BROOKLYN,NY,112260000,11226
739,DUMONT AVENUE,BROOKLYN,NY,112070000,11207
4302,SNYDER AVENUE,BROOKLYN,NY,112030000,11203
354,CHAUNCEY STREET,BROOKLYN,NY,112330000,11233
5,EAST 93RD STREET,BROOKLYN,NY,112120000,11212
48,4TH AVENUE,BROOKLYN,NY,112170000,11217
726,DEKALB AVENUE,BROOKLYN,NY,112160000,11216
473,CENTRAL AVENUE,BROOKLYN,NY,112210000,11221
2147,EAST 17TH STREET,BROOKLYN,NY,112290000,11229
1490,FULTON STREET,BROOKLYN,NY,112160000,11216
381,EAST 29TH,BROOKLYN,NY,112260000,11226
221,LINDEN BLVD,BROOKLYN,NY,112260000,11226
6718,8TH AVENUE,BROOKLYN,NY,112200000,11220
1900,AVE W,BROOKLYN,NY,112290000,11229
239,OCEAN AVENUE,BROOKLYN,NY,112250000,11225
239,OCEAN AVENUE,BROOKLYN,NY,112250000,11225
1655,FLATBUSH AVENUE,BROOKLYN,NY,112100000,11210
130,LEFFERTS PLACE,BROOKLYN,NY,112380000,11238
300,PUTNAM AVENUE,BROOKLYN,NY,112160000,11216
99,OCEAN AVENUE,BROOKLYN,NY,112260000,11226
825,CROWN STREET,BROOKLYN,NY,112130000,11213
279,EAST 92ND STREET,BROOKLYN,NY,112120000,11212
95,LINDEN BOULEVARD,BROOKLYN,NY,112260000,11226
95,LINDEN BOULEVARD,BROOKLYN,NY,112260000,11226
95,LINDEN BOULEVARD,BROOKLYN,NY,112260000,11226
95,LINDEN BOULEVARD,BROOKLYN,NY,112260000,11226
520,EAST 21ST STREET,BROOKLYN,NY,112260000,11226
801,ST. JOHNS PLACE,BROOKLYN,NY,112160000,11216
20,DURYEA PLACE,BROOKLYN,NY,112260000,11226
663,EAST 91 STREET,BROOKLYN,NY,112360000,11236
446,KINGSTON AVENUE,BROOKLYN,NY,112250000,11225
3523,AVENUE I,BROOKLYN,NY,112100000,11210
1259,ST. JOHNS PLACE,BROOKLYN,NY,112130000,11213
1853,PARK PLACE,BROOKLYN,NY,112330000,11233
206,HALE AVENUE,BROOKLYN,NY,112080000,11208
256,COVERT STREET,BROOKLYN,NY,112070000,11207
3045,BRIGHTON 4 STREET,BROOKLYN,NY,112350000,11235
473,TOMPKINS AVENUE,BROOKLYN,NY,112160000,11216
4103,7TH AVENUE,BROOKLYN,NY,112320000,11232
970,MYRTLE AVENUE,BROOKLYN,NY,112060000,11206
1817,66TH STREET,BROOKLYN,NY,112040000,11204
122,MCGUINNESS BOULEVARD,BROOKLYN,NY,112220000,11222
724,LIBERTY AVENUE,BROOKLYN,NY,112080000,11208
672,ST. MARKS AVE,BROOKLYN,NY,112160000,11216
672,ST. MARKS AVE,BROOKLYN,NY,112160000,11216
199,KNICKERBOCKER AVENUE,BROOKLYN,NY,112370000,11237
307,STERLING STREET,BROOKLYN,NY,112250000,11225
1238,TROY AVENUE,BROOKLYN,NY,112030000,11203
395,E. 16TH ST,BROOKLYN,NY,112260000,11226
232,GATES AVENUE,BROOKLYN,NY,112380000,11238
1381,STERLING PL,BROOKLYN,NY,112130000,11213
919,EAST 83RD STREET,BROOKLYN,NY,112360000,11236
1564,EAST 8TH STREET,BROOKLYN,NY,112300000,11230
425,E 51ST STREET,BROOKLYN,NY,112030000,11203
2016,RALPH AVE,BROOKLYN,NY,112340000,11234
35,EUCLID AVENUE,BROOKLYN,NY,112080000,11208
209,CLINTON AVENUE,BROOKLYN,NY,112050000,11205
94,BERRIMAN STREET,BROOKLYN,NY,112070000,11207
2529,W 3RD STREET,BROOKLYN,NY,112230000,11223
220,TROUTMAN STREET,BROOKLYN,NY,112370000,11237
39,GRANT AVENUE,BROOKLYN,NY,112080000,11208
39,GRANT AVENUE,BROOKLYN,NY,112080000,11208
39,GRANT AVENUE,BROOKLYN,NY,112080000,11208
5701,15TH AVE,BROOKLYN,NY,112190000,11219
250,BROADWAY,NEW YORK,NY,100070000,10007
1469,BEDFORD AVENUE,BROOKLYN,NY,112160000,11216
1061,DEAN STREET,BROOKLYN,NY,112160000,11216
1074,PROSPECT PLACE,BROOKLYN,NY,112130000,11213
250,BROADWAY,NEW YORK,NY,100070000,10007
131,CUMBERLAND WALK,BROOKLYN,NY,112050000,11205
132,NORTH OXFORD WALK,BROOKLYN,NY,112050000,11205
132,NORTH OXFORD WALK,BROOKLYN,NY,112050000,11205
130,THIRD AVENUE,BROOKLYN,NY,112170000,11217
130,THIRD AVENUE,BROOKLYN,NY,112170000,11217
185,NEVINS STREET,BROOKLYN,NY,112170000,11217
272,WYCKOFF STREET,BROOKLYN,NY,112170000,11217
272,WYCKOFF STREET,BROOKLYN,NY,112170000,11217
272,WYCKOFF STREET,BROOKLYN,NY,112170000,11217
272,WYCKOFF STREET,BROOKLYN,NY,112170000,11217
572,WARREN STREET,BROOKLYN,NY,112170000,11217
574,WARREN STREET,BROOKLYN,NY,112170000,11217
574,WARREN STREET,BROOKLYN,NY,112170000,11217
920,ASHFORD STR,BROOKLYN,NY,112070000,11207
849,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
849,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
849,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
869,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
869,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
869,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
869,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
869,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
370,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
370,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
370,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
370,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
370,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
370,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
370,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
370,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
370,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
370,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
390,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
390,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
390,BUSHWICK AVENUE,BROOKLYN,NY,112060000,11206
130,MOORE STREET,BROOKLYN,NY,112060000,11206
130,MOORE STREET,BROOKLYN,NY,112060000,11206
130,MOORE STREET,BROOKLYN,NY,112060000,11206
130,MOORE STREET,BROOKLYN,NY,112060000,11206
140,MOORE STREET,BROOKLYN,NY,112060000,11206
140,MOORE STREET,BROOKLYN,NY,112060000,11206
140,MOORE STREET,BROOKLYN,NY,112060000,11206
140,MOORE STREET,BROOKLYN,NY,112060000,11206
140,MOORE STREET,BROOKLYN,NY,112060000,11206
140,MOORE STREET,BROOKLYN,NY,112060000,11206
131,MOORE STREET,BROOKLYN,NY,112060000,11206
131,MOORE STREET,BROOKLYN,NY,112060000,11206
131,MOORE STREET,BROOKLYN,NY,112060000,11206
131,MOORE STREET,BROOKLYN,NY,112060000,11206
131,MOORE STREET,BROOKLYN,NY,112060000,11206
456,DEKALB AVENUE,BROOKLYN,NY,112050000,11205
1634,STERLING PLACE,BROOKLYN,NY,112330000,11233
1367,ST. MARKS AVENUE,BROOKLYN,NY,112330000,11233
2041,PACIFIC STREET,BROOKLYN,NY,112330000,11233
334,HOWARD AVENUE,BROOKLYN,NY,112330000,11233
324,HOWARD AVENUE,BROOKLYN,NY,112330000,11233
324,HOWARD AVENUE,BROOKLYN,NY,112330000,11233
2065,DEAN STREET,BROOKLYN,NY,112330000,11233
2065,DEAN STREET,BROOKLYN,NY,112330000,11233
44,GRAFTON STREET,BROOKLYN,NY,112120000,11212
607,HOWARD AVENUE,BROOKLYN,NY,112120000,11212
607,HOWARD AVENUE,BROOKLYN,NY,112120000,11212
3945,W 23RD STREET,BROOKLYN,NY,112240000,11224
380,CLIFTON PLACE,BROOKLYN,NY,112160000,11216
390,LEXINGTON AVENUE,BROOKLYN,NY,112160000,11216
390,LEXINGTON AVENUE,BROOKLYN,NY,112160000,11216
435,GATES AVENUE,BROOKLYN,NY,112160000,11216
505,GATES AVENUE,BROOKLYN,NY,112160000,11216
4022,14TH AVENUE,BROOKLYN,NY,112180000,11218
20,DURYEA PLACE,BROOKLYN,NY,112260000,11226
404,QUINCY STREET,BROOKLYN,NY,112210000,11221
35,N. TYSON AVENUE,FLORAL PARK,NY,110010000,11001
739,DUMONT AVE,BROOKLYN,NY,112070000,11207
490,EAST 23RD STREET,BROOKLYN,NY,112260000,11226
4802,SNYDER AVENUE,BROOKLYN,NY,112030000,11203
1245,OCEAN AVENUE,BROOKLYN,NY,112300000,11230
9530,FARRAGUT ROAD,BROOKLYN,NY,112360000,11236
456,41  ST,BROOKLYN,NY,112320000,11232
609,PENNSYLVANIA AVENUE,BROOKLYN,NY,112070000,11207
1512,PARK PLACE,BROOKLYN,NY,112130000,11213
280,PARKSIDE AVENUE,BROOKLYN,NY,112260000,11226
1215,EASTER PARKWAY,BROOKLYN,NY,112130000,11213
457,PARK PLACE,BROOKLYN,NY,112380000,11238
457,PARK PLACE,BROOKLYN,NY,112380000,11238
724,DEKALB AVENUE,BROOKLYN,NY,112160000,11216
1230,AVENUE X,BROOKLYN,NY,112350000,11235
2742,PITKIN AVENUE,BROOKLYN,NY,112080000,11208
5116,FORT HAMILTON PARKWAY,BROOKLYN,NY,112190000,11219
330,EVERGREEN AVENUE,BROOKLYN,NY,112210000,11221
301,SULLIVAN PLACE,BROOKLYN,NY,112250000,11225
552,LINDEN BOULEVARD,BROOKLYN,NY,112030000,11203
201,NORTH 6TH STREET,BROOKLYN,NY,112110000,11211
350,STERLING STREET,BROOKLYN,NY,112250000,11225
350,STERLING STREET,BROOKLYN,NY,112250000,11225
486,BROOKLYN AVENUE,BROOKLYN,NY,112250000,11225
486,BROOKLYN AVENUE,BROOKLYN,NY,112250000,11225
486,BROOKLYN AVENUE,BROOKLYN,NY,112250000,11225
855,OCEAN AVENUE,BROOKLYN,NY,112260000,11226
163,WASHINGTON AVENUE,BROOKLYN,NY,112050000,11205
2147,EAST 17TH STREET,BROOKLYN,NY,112290000,11229
219,BRIGHTWATER COURT,BROOKLYN,NY,112350000,11235
231,BRIGHTWATER COURT,BROOKLYN,NY,112350000,11235
231,BRIGHTWATER COURT,BROOKLYN,NY,112350000,11235
3100,BRIGHTON 2ND STREET,BROOKLYN,NY,112350000,11235
3130,BRIGHTON 7TH STREET,BROOKLYN,NY,112350000,11235
2430,63RD STREET,BROOKLYN,NY,112040000,11204
2430,63RD STREET,BROOKLYN,NY,112040000,11204
2430,63RD STREET,BROOKLYN,NY,112040000,11204
1490,FULTON STREET,BROOKLYN,NY,112160000,11216
77,VARET STREET,BROOKLYN,NY,112060000,11206
420,WATKINS STREET,BROOKLYN,NY,112120000,11212
345,THATFORD AVENUE,BROOKLYN,NY,112120000,11212
180,E 17TH STREET,BROOKLYN,NY,112260000,11226
180,E 17TH STREET,BROOKLYN,NY,112260000,11226
180,E 17TH STREET,BROOKLYN,NY,112260000,11226
180,E 17TH STREET,BROOKLYN,NY,112260000,11226
345,THATFORD AVENUE,BROOKLYN,NY,112120000,11212
365,THATFORD AVENUE,BROOKLYN,NY,112120000,11212
365,THATFORD AVENUE,BROOKLYN,NY,112120000,11212
345,THATFORD AVENUE,BROOKLYN,NY,112120000,11212
420,WATKINS STREET,BROOKLYN,NY,112120000,11212
345,THATFORD AVENUE,BROOKLYN,NY,112120000,11212
345,THATFORD AVENUE,BROOKLYN,NY,112120000,11212
420,WATKINS STREET,BROOKLYN,NY,112120000,11212
420,WATKINS STREET,BROOKLYN,NY,112120000,11212
420,WATKINS STREET,BROOKLYN,NY,112120000,11212
440,WATKINS STREET,BROOKLYN,NY,112120000,11212
440,WATKINS STREET,BROOKLYN,NY,112120000,11212
440,WATKINS STREET,BROOKLYN,NY,112120000,11212
440,WATKINS STREET,BROOKLYN,NY,112120000,11212
9710,FLATLANDS AVENUE,BROOKLYN,NY,112360000,11236
292,20TH STREET,BROOKLYN,NY,112150000,11215
9720,KINGS HIGHWAY,BROOKLYN,NY,112120000,11212
2327,83RD STREET,BROOKLYN,NY,112140000,11214
182,CARLTON AVENUE,BROOKLYN,NY,112050000,11205
6756,4TH AVENUE,BROOKLYN,NY,112200000,11220
3020,AVENUE Y,BROOKLYN,NY,112350000,11235
400,"HERKIMER ST.,",BROOKLYN,NY,112130000,11213
715,RIVERDALE AVENUE,BROOKLYN,NY,112070000,11207
301,HOWARD AVENUE,BROOKLYN,NY,112330000,11233
212,LINCOLN AVENUE,BROOKLYN,NY,112080000,11208
20,BAUGHMAN PLACE,BROOKLYN,NY,112340000,11234
280,EAST 21ST STREET,BROOKLYN,NY,112260000,11226
280,EAST 21ST STREET,BROOKLYN,NY,112260000,11226
220,LINCOLN PLACE,BROOKLYN,NY,112170000,11217
1636,43RD STREET,BROOKLYN,NY,112040000,11204
468,GATES AVENUE,BROOKLYN,NY,112160000,11216
894,KENT AVENUE,BROOKLYN,NY,112160000,11216
480,GATES AVENUE,BROOKLYN,NY,112160000,11216
516,EASTERN PARKWAY,BROOKLYN,NY,112250000,11225
321,BAY RIDGE AVENUE,BROOKLYN,NY,112200000,11220
2400,EAST 3RD STREET,BROOKLYN,NY,112230000,11223
33,BREVOORT PLACE,BROOKLYN,NY,112160000,11216
111,EAST 21 STREET,BROOKLYN,NY,112260000,11226
50,LENOX ROAD,BROOKLYN,NY,112260000,11226
296,EAST 98TH STREET,BROOKLYN,NY,112120000,11212
6910,AVENUE U,BROOKLYN,NY,112340000,11234
1025,EAST 36 STREET,BROOKLYN,NY,112100000,11210
33,CROOKE AVENUE,BROOKLYN,NY,112260000,11226
330,HINSDALE STREET4,BROOKLYN,NY,112070000,11207
330,HINSDALE STREET,BROOKLYN,NY,112070000,11207
45,TWIN PINES DRIVE,BROOKLYN,NY,112390000,11239
900,EAST 93RD STREET,BROOKLYN,NY,112360000,11236
1807,CHURCH AVENUE,BROOKLYN,NY,112260000,11226
75,OCEAN AVENUE,BROOKLYN,NY,112250000,11225
279,TOMPKINS AVENUE,BROOKLYN,NY,112160000,11216
546,MIDWOOD STREET,BROOKLYN,NY,112030000,11203
730,ROCKAWAY AVENUE,BROOKLYN,NY,112120000,11212
619A,GREENE AVENUE,BROOKLYN,NY,112210000,11221
901,WASHINGTON AVENUE,BROOKLYN,NY,112250000,11225
95,LINDEN BOULEVARD,BROOKLYN,NY,112260000,11226
96-98,HART STREET,BROOKLYN,NY,112060000,11206
520,EAST 21ST STREET,BROOKLYN,NY,112260000,11226
82,ROCKAWAY PARKWAY,BROOKLYN,NY,112120000,11212
1515-,1517 ST. JOHNS PLACE,BROOKLYN,NY,112130000,11213
2446,EAST 3RD STREET,BROOKLYN,NY,112230000,11223
105,CARLTON AVENUE,BROOKLYN,NY,112050000,11205
1742,UNION STREET,BROOKLYN,NY,112130000,11213
360,EAST 31ST STREET,BROOKLYN,NY,112260000,11226
666,DUMONT AVENUE,BROOKLYN,NY,112070000,11207
57,ST. PAULS PLACE,BROOKLYN,NY,112260000,11226
1408,STERLING PLACE,BROOKLYN,NY,112130000,11213
1125,E. 103RD STREET,BROOKLYN,NY,112360000,11236
433,EAST 49 STREET,BROOKLYN,NY,112030000,11203
1390,GREENE AVENUE,BROOKLYN,NY,112370000,11237
702,AVE M,BROOKLYN,NY,112300000,11230
597,EMPIRE BLVD,BROOKLYN,NY,112130000,11213
433,MACDONOUGH STREET,BROOKLYN,NY,112330000,11233
109,WOODBINE STREET,BROOKLYN,NY,112210000,11221
1301,ROGERS AVENUE,BROOKLYN,NY,112100000,11210
120,27TH AVENUE,BROOKLYN,NY,112140000,11214
716,OCEAN PARKWAY,BROOKLYN,NY,112300000,11230
557,EAST 92ND STREET,BROOKLYN,NY,112360000,11236
92,EAST 55TH STREET,BROOKLYN,NY,112030000,11203
69,MESEROLE AVENUE,BROOKLYN,NY,112220000,11222
388,AVENUE X,BROOKLYN,NY,112230000,11223
2906,BRIGHTON 12TH STREET,BROOKLYN,NY,112350000,11235
264,IRVING AVENUE,BROOKLYN,NY,112370000,11237
338,EAST 57TH STREET,BROOKLYN,NY,112030000,11203
21,OAKLAND PLACE,BROOKLYN,NY,112260000,11226
292,BROADWAY,BROOKLYN,NY,112110000,11211
221,AUTUMN AVENUE,BROOKLYN,NY,112080000,11208
592,EST 81ST STREET,BROOKLYN,NY,112360000,11236
454,HART STREET,BROOKLYN,NY,112210000,11221
558,MADISON STREET,BROOKLYN,NY,112210000,11221
126,HERKIMER ST,BROOKLYN,NY,112330000,11233
247,E. 95TH STREET,BROOKLYN,NY,112120000,11212
462,PULASKI STREET,BROOKLYN,NY,112370000,11237
554,WILSON AVENUE,BROOKLYN,NY,112070000,11207
466,SARATOGA AVENUE,BROOKLYN,NY,112330000,11233
1750,EAST 51ST STREET,BROOKLYN,NY,112340000,11234
1750,EAST 51 STREET,BROOKLYN,NY,112340000,11234
952,ST. MARKS AVENUE,BROOKLYN,NY,112130000,11213
180,BETHEL LOOP,BROOKLYN,NY,112390000,11239
SEE,SUPERVISOR,BROOKLYN,NY,111110000,11111
75,BUSH STREET,BROOKLYN,NY,112310000,11231
65,BUSH STREET,BROOKLYN,NY,112310000,11231
65,BUSH STREET,BROOKLYN,NY,112310000,11231
65,BUSH STREET,BROOKLYN,NY,112310000,11231
65,BUSH STREET,BROOKLYN,NY,112310000,11231
30,BUSH STREET,BROOKLYN,NY,112310000,11231
11,BUSH STREET,BROOKLYN,NY,112310000,11231
38,CENTRE MALL,BROOKLYN,NY,112310000,11231
38,CENTRE MALL,BROOKLYN,NY,112310000,11231
30,CENTRE MALL,BROOKLYN,NY,112310000,11231
30,CENTRE MALL,BROOKLYN,NY,112310000,11231
30,CENTRE MALL,BROOKLYN,NY,112310000,11231
30,CENTRE MALL,BROOKLYN,NY,112310000,11231
30,CENTRE MALL,BROOKLYN,NY,112310000,11231
493,COLUMBIA STREET,BROOKLYN,NY,112310000,11231
495,COLUMBIA STREET,BROOKLYN,NY,112310000,11231
472,COLUMBIA STREET,BROOKLYN,NY,112310000,11231
470,COLUMBIA STREET,BROOKLYN,NY,112310000,11231
458,COLUMBIA STREET,BROOKLYN,NY,112310000,11231
452,COLUMBIA STREET,BROOKLYN,NY,112310000,11231
450,COLUMBIA STREET,BROOKLYN,NY,112310000,11231
442,COLUMBIA STREET,BROOKLYN,NY,112310000,11231
420,COLUMBIA STREET,BROOKLYN,NY,112310000,11231
82,DWIGHT STREET,BROOKLYN,NY,112310000,11231
82,DWIGHT STREET,BROOKLYN,NY,112310000,11231
35,DWIGHT STREET,BROOKLYN,NY,112310000,11231
135,RICHARDS STREET,BROOKLYN,NY,112310000,11231
135,RICHARDS STREET,BROOKLYN,NY,112310000,11231
1194,BROOKLYN AVENUE,BROOKLYN,NY,112030000,11203
230,NICHOLS AVENUE,BROOKLYN,NY,112080000,11208
574,WARREN STREET,BROOKLYN,NY,112170000,11217
574,WARREN STREET,BROOKLYN,NY,112170000,11217
574,WARREN STREET,BROOKLYN,NY,112170000,11217
2156,LINDEN BLVD,BROOKLYN,NY,112070000,11207
2156,LINDEN BLVD,BROOKLYN,NY,112070000,11207
2156,LINDEN BLVD,BROOKLYN,NY,112070000,11207
804,ASHFORD ST,BROOKLYN,NY,112070000,11207
830,ASHFORD ST,BROOKLYN,NY,112070000,11207
842,ASHFORD ST,BROOKLYN,NY,112070000,11207
854,ASHFORD ST,BROOKLYN,NY,112070000,11207
854,ASHFORD ST,BROOKLYN,NY,112070000,11207
872,ASHFORD ST,BROOKLYN,NY,112070000,11207
872,ASHFORD ST,BROOKLYN,NY,112070000,11207
872,ASHFORD ST,BROOKLYN,NY,112070000,11207
884,ASHFORD ST,BROOKLYN,NY,112070000,11207
884,ASHFORD ST,BROOKLYN,NY,112070000,11207
920,ASHFORD STR,BROOKLYN,NY,112070000,11207
908,ASHFORD STR,BROOKLYN,NY,112070000,11207
363,WORTMAN AVE,BROOKLYN,NY,112070000,11207
363,WORTMAN AVE,BROOKLYN,NY,112070000,11207
361,WORTMAN AVE,BROOKLYN,NY,112070000,11207
361,WORTMAN AVE,BROOKLYN,NY,112070000,11207
359,WORTMAN AVE,BROOKLYN,NY,112070000,11207
359,WORTMAN AVE,BROOKLYN,NY,112070000,11207
357,WORTMAN AVE,BROOKLYN,NY,112070000,11207
893,SCHENCK AVE,BROOKLYN,NY,112070000,11207
893,SCHENCK AVE,BROOKLYN,NY,112070000,11207
881,SCHENCK AVE,BROOKLYN,NY,112070000,11207
857,SCHENCK AVE,BROOKLYN,NY,112070000,11207
845,SCHENCK AVE,BROOKLYN,NY,112070000,11207
845,SCHENCK AVE,BROOKLYN,NY,112070000,11207
845,SCHENCK AVE,BROOKLYN,NY,112070000,11207
820,SCHENCK AVE,BROOKLYN,NY,112070000,11207
807,SCHENCK AVE,BROOKLYN,NY,112070000,11207
817,SCHENCK AVE,BROOKLYN,NY,112070000,11207
797,SCHENCK AVE,BROOKLYN,NY,112070000,11207
797,SCHENCK AVE,BROOKLYN,NY,112070000,11207
785,SCHENCK AVE,BROOKLYN,NY,112070000,11207
725,SCHENCK AVE,BROOKLYN,NY,112070000,11207
725,SCHENCK AVE,BROOKLYN,NY,112070000,11207
725,SCHENCK AVE,BROOKLYN,NY,112070000,11207
738,STANLEY AVE,BROOKLYN,NY,112070000,11207
738,STANLEY AVE,BROOKLYN,NY,112070000,11207
740,STANLEY AVE,BROOKLYN,NY,112070000,11207
765,STANLEY AVE,BROOKLYN,NY,112070000,11207
811,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
811,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
811,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
24,HUMBOLDT STREET,BROOKLYN,NY,112060000,11206
849,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
849,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
849,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
849,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
849,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
849,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
